126,12128,IMPORTED,2015-05-03 00:56:07.166295
127,10120,IMPORTED,2015-05-03 00:56:07.166305
128,15775,IMPORTED,2015-05-03 00:56:07.166316
129,783,IMPORTED,2015-05-03 00:56:07.166326
130,782,IMPORTED,2015-05-03 00:56:07.166335
131,18438,IMPORTED,2015-05-03 00:56:07.166345
132,5636,IMPORTED,2015-05-03 00:56:07.166355
133,2045,IMPORTED,2015-05-03 00:56:07.166365
134,4374,IMPORTED,2015-05-03 00:56:07.166374
135,5625,IMPORTED,2015-05-03 00:56:07.166384
136,2238,IMPORTED,2015-05-03 00:56:07.166393
137,5304,IMPORTED,2015-05-03 00:56:07.166403
138,3756,IMPORTED,2015-05-03 00:56:07.166413
139,8037,IMPORTED,2015-05-03 00:56:07.166423
140,18162,IMPORTED,2015-05-03 00:56:07.166432
141,4141,IMPORTED,2015-05-03 00:56:07.166442
142,12751,IMPORTED,2015-05-03 00:56:07.166451
143,21537,IMPORTED,2015-05-03 00:56:07.166461
144,18965,IMPORTED,2015-05-03 00:56:07.166471
145,8682,IMPORTED,2015-05-03 00:56:07.166481
146,1414,IMPORTED,2015-05-03 00:56:07.166491
147,23198,IMPORTED,2015-05-03 00:56:07.166501
148,17615,IMPORTED,2015-05-03 00:56:07.16651
149,10233,IMPORTED,2015-05-03 00:56:07.16652
150,17905,IMPORTED,2015-05-03 00:56:07.16653
151,2803,IMPORTED,2015-05-03 00:56:07.166539
152,21569,IMPORTED,2015-05-03 00:56:07.166565
153,21251,IMPORTED,2015-05-03 00:56:07.166576
154,18146,IMPORTED,2015-05-03 00:56:07.166586
155,18480,IMPORTED,2015-05-03 00:56:07.166596
156,18515,IMPORTED,2015-05-03 00:56:07.166605
157,7010,IMPORTED,2015-05-03 00:56:07.166615
158,9546,IMPORTED,2015-05-03 00:56:07.166624
159,9030,IMPORTED,2015-05-03 00:56:07.166634
160,21937,IMPORTED,2015-05-03 00:56:07.166643
161,5838,IMPORTED,2015-05-03 00:56:07.166653
162,19792,IMPORTED,2015-05-03 00:56:07.166663
163,12790,IMPORTED,2015-05-03 00:56:07.166672
164,12447,IMPORTED,2015-05-03 00:56:07.166682
165,8840,IMPORTED,2015-05-03 00:56:07.166691
166,239,IMPORTED,2015-05-03 00:56:07.166701
167,19957,IMPORTED,2015-05-03 00:56:07.166711
168,13074,IMPORTED,2015-05-03 00:56:07.166721
169,14902,IMPORTED,2015-05-03 00:56:07.16673
170,7440,IMPORTED,2015-05-03 00:56:07.16674
171,16426,IMPORTED,2015-05-03 00:56:07.16675
172,12918,IMPORTED,2015-05-03 00:56:07.16676
173,17863,IMPORTED,2015-05-03 00:56:07.166769
174,20333,IMPORTED,2015-05-03 00:56:07.166779
175,4491,IMPORTED,2015-05-03 00:56:07.166789
176,12012,IMPORTED,2015-05-03 00:56:07.166799
177,498,IMPORTED,2015-05-03 00:56:07.166809
178,761,IMPORTED,2015-05-03 00:56:07.166819
179,3038,IMPORTED,2015-05-03 00:56:07.166829
180,21148,IMPORTED,2015-05-03 00:56:07.166839
181,23287,IMPORTED,2015-05-03 00:56:07.166849
182,22732,IMPORTED,2015-05-03 00:56:07.166858
183,21065,IMPORTED,2015-05-03 00:56:07.166896
184,15066,IMPORTED,2015-05-03 00:56:07.166907
185,13155,IMPORTED,2015-05-03 00:56:07.166917
186,12728,IMPORTED,2015-05-03 00:56:07.166927
187,7794,IMPORTED,2015-05-03 00:56:07.166937
188,20790,IMPORTED,2015-05-03 00:56:07.166946
189,12558,IMPORTED,2015-05-03 00:56:07.166957
190,16272,IMPORTED,2015-05-03 00:56:07.166966
191,13936,IMPORTED,2015-05-03 00:56:07.166976
192,3704,IMPORTED,2015-05-03 00:56:07.166986
193,9198,IMPORTED,2015-05-03 00:56:07.166996
194,22922,IMPORTED,2015-05-03 00:56:07.167006
195,12159,IMPORTED,2015-05-03 00:56:07.167015
196,18182,IMPORTED,2015-05-03 00:56:07.167025
197,4656,IMPORTED,2015-05-03 00:56:07.167035
198,6076,IMPORTED,2015-05-03 00:56:07.167143
199,2295,IMPORTED,2015-05-03 00:56:07.167153
200,16973,IMPORTED,2015-05-03 00:56:07.167163
201,10149,IMPORTED,2015-05-03 00:56:07.167173
202,21885,IMPORTED,2015-05-03 00:56:07.167182
203,19118,IMPORTED,2015-05-03 00:56:07.167193
204,13882,IMPORTED,2015-05-03 00:56:07.167202
205,1208,IMPORTED,2015-05-03 00:56:07.167212
206,13096,IMPORTED,2015-05-03 00:56:07.167222
207,7523,IMPORTED,2015-05-03 00:56:07.167231
208,13845,IMPORTED,2015-05-03 00:56:07.167241
209,927,IMPORTED,2015-05-03 00:56:07.167251
210,11839,IMPORTED,2015-05-03 00:56:07.167261
211,8741,IMPORTED,2015-05-03 00:56:07.16727
212,10594,IMPORTED,2015-05-03 00:56:07.16728
213,9638,IMPORTED,2015-05-03 00:56:07.16729
214,5420,IMPORTED,2015-05-03 00:56:07.167299
215,9936,IMPORTED,2015-05-03 00:56:07.167309
216,6701,IMPORTED,2015-05-03 00:56:07.167318
217,17977,IMPORTED,2015-05-03 00:56:07.167328
218,17831,IMPORTED,2015-05-03 00:56:07.167338
219,12471,IMPORTED,2015-05-03 00:56:07.167348
220,2110,IMPORTED,2015-05-03 00:56:07.167357
221,23320,IMPORTED,2015-05-03 00:56:07.167367
222,2010,IMPORTED,2015-05-03 00:56:07.167376
223,22523,IMPORTED,2015-05-03 00:56:07.167386
224,5418,IMPORTED,2015-05-03 00:56:07.167395
225,13655,IMPORTED,2015-05-03 00:56:07.167405
226,1346,IMPORTED,2015-05-03 00:56:07.167415
227,4323,IMPORTED,2015-05-03 00:56:07.167424
228,9594,IMPORTED,2015-05-03 00:56:07.167434
229,17064,IMPORTED,2015-05-03 00:56:07.167443
230,23327,IMPORTED,2015-05-03 00:56:07.167453
231,9352,IMPORTED,2015-05-03 00:56:07.167463
232,21294,IMPORTED,2015-05-03 00:56:07.167472
233,12584,IMPORTED,2015-05-03 00:56:07.167482
234,21764,IMPORTED,2015-05-03 00:56:07.167491
235,20044,IMPORTED,2015-05-03 00:56:07.167501
236,21783,IMPORTED,2015-05-03 00:56:07.167511
237,14305,IMPORTED,2015-05-03 00:56:07.16752
238,6679,IMPORTED,2015-05-03 00:56:07.16753
239,11226,IMPORTED,2015-05-03 00:56:07.16754
240,23226,IMPORTED,2015-05-03 00:56:07.16755
241,22378,IMPORTED,2015-05-03 00:56:07.167559
242,4233,IMPORTED,2015-05-03 00:56:07.167569
243,11464,IMPORTED,2015-05-03 00:56:07.167578
244,5881,IMPORTED,2015-05-03 00:56:07.167588
245,12744,IMPORTED,2015-05-03 00:56:07.167598
246,17068,IMPORTED,2015-05-03 00:56:07.167607
247,6658,IMPORTED,2015-05-03 00:56:07.167651
248,19384,IMPORTED,2015-05-03 00:56:07.167662
249,1971,IMPORTED,2015-05-03 00:56:07.167672
250,1380,IMPORTED,2015-05-03 00:56:07.167682
251,7906,IMPORTED,2015-05-03 00:56:07.167691
252,8713,IMPORTED,2015-05-03 00:56:07.167701
253,4984,IMPORTED,2015-05-03 00:56:07.167711
254,9038,IMPORTED,2015-05-03 00:56:07.167721
255,4220,IMPORTED,2015-05-03 00:56:07.16773
256,2716,IMPORTED,2015-05-03 00:56:07.16774
257,19134,IMPORTED,2015-05-03 00:56:07.167749
258,8932,IMPORTED,2015-05-03 00:56:07.167759
259,18338,IMPORTED,2015-05-03 00:56:07.167769
260,8626,IMPORTED,2015-05-03 00:56:07.167779
261,18215,IMPORTED,2015-05-03 00:56:07.167788
262,6837,IMPORTED,2015-05-03 00:56:07.167798
263,8171,IMPORTED,2015-05-03 00:56:07.167808
264,18759,IMPORTED,2015-05-03 00:56:07.167817
265,6918,IMPORTED,2015-05-03 00:56:07.167827
266,7715,IMPORTED,2015-05-03 00:56:07.167837
267,17984,IMPORTED,2015-05-03 00:56:07.167846
268,1657,IMPORTED,2015-05-03 00:56:07.167856
269,15156,IMPORTED,2015-05-03 00:56:07.167866
270,4945,IMPORTED,2015-05-03 00:56:07.167875
271,2660,IMPORTED,2015-05-03 00:56:07.167885
272,3136,IMPORTED,2015-05-03 00:56:07.167895
273,2042,IMPORTED,2015-05-03 00:56:07.167905
274,9102,IMPORTED,2015-05-03 00:56:07.167915
275,17976,IMPORTED,2015-05-03 00:56:07.167924
276,3795,IMPORTED,2015-05-03 00:56:07.167934
277,15994,IMPORTED,2015-05-03 00:56:07.167944
278,8270,IMPORTED,2015-05-03 00:56:07.167953
279,18385,IMPORTED,2015-05-03 00:56:07.167963
280,17697,IMPORTED,2015-05-03 00:56:07.167973
281,5528,IMPORTED,2015-05-03 00:56:07.167982
282,12289,IMPORTED,2015-05-03 00:56:07.167992
283,9330,IMPORTED,2015-05-03 00:56:07.168002
284,4202,IMPORTED,2015-05-03 00:56:07.168011
285,14436,IMPORTED,2015-05-03 00:56:07.168021
286,8168,IMPORTED,2015-05-03 00:56:07.168031
287,16613,IMPORTED,2015-05-03 00:56:07.168041
288,11140,IMPORTED,2015-05-03 00:56:07.16805
289,16852,IMPORTED,2015-05-03 00:56:07.16806
290,9670,IMPORTED,2015-05-03 00:56:07.168069
291,2462,IMPORTED,2015-05-03 00:56:07.168079
292,2874,IMPORTED,2015-05-03 00:56:07.168089
293,11594,IMPORTED,2015-05-03 00:56:07.168098
294,18292,IMPORTED,2015-05-03 00:56:07.16813
295,18464,IMPORTED,2015-05-03 00:56:07.168153
296,22346,IMPORTED,2015-05-03 00:56:07.168163
297,14454,IMPORTED,2015-05-03 00:56:07.168173
298,12347,IMPORTED,2015-05-03 00:56:07.168183
299,7448,IMPORTED,2015-05-03 00:56:07.168193
300,9674,IMPORTED,2015-05-03 00:56:07.168202
301,16716,IMPORTED,2015-05-03 00:56:07.168212
302,15202,IMPORTED,2015-05-03 00:56:07.168222
303,11570,IMPORTED,2015-05-03 00:56:07.168232
304,4127,IMPORTED,2015-05-03 00:56:07.168241
305,16590,IMPORTED,2015-05-03 00:56:07.168251
306,16396,IMPORTED,2015-05-03 00:56:07.168261
307,18183,IMPORTED,2015-05-03 00:56:07.16827
308,19189,IMPORTED,2015-05-03 00:56:07.16828
309,10395,IMPORTED,2015-05-03 00:56:07.16829
310,22599,IMPORTED,2015-05-03 00:56:07.1683
311,4548,IMPORTED,2015-05-03 00:56:07.16831
312,15952,IMPORTED,2015-05-03 00:56:07.168319
313,6082,IMPORTED,2015-05-03 00:56:07.168329
314,2350,IMPORTED,2015-05-03 00:56:07.168339
315,2997,IMPORTED,2015-05-03 00:56:07.168349
316,18084,IMPORTED,2015-05-03 00:56:07.168358
317,4352,IMPORTED,2015-05-03 00:56:07.168368
318,11440,IMPORTED,2015-05-03 00:56:07.168377
319,10410,IMPORTED,2015-05-03 00:56:07.168387
320,13663,IMPORTED,2015-05-03 00:56:07.168397
321,6675,IMPORTED,2015-05-03 00:56:07.168406
322,12033,IMPORTED,2015-05-03 00:56:07.168416
323,11605,IMPORTED,2015-05-03 00:56:07.168426
324,20869,IMPORTED,2015-05-03 00:56:07.168435
325,15932,IMPORTED,2015-05-03 00:56:07.168445
326,1948,IMPORTED,2015-05-03 00:56:07.168455
327,23245,IMPORTED,2015-05-03 00:56:07.168465
328,22271,IMPORTED,2015-05-03 00:56:07.168474
329,10047,IMPORTED,2015-05-03 00:56:07.168484
330,21244,IMPORTED,2015-05-03 00:56:07.168494
331,3668,IMPORTED,2015-05-03 00:56:07.168504
332,20891,IMPORTED,2015-05-03 00:56:07.168513
333,538,IMPORTED,2015-05-03 00:56:07.168523
334,13314,IMPORTED,2015-05-03 00:56:07.168533
335,21702,IMPORTED,2015-05-03 00:56:07.168543
336,12216,IMPORTED,2015-05-03 00:56:07.168552
337,23242,IMPORTED,2015-05-03 00:56:07.168562
338,14146,IMPORTED,2015-05-03 00:56:07.168572
339,1477,IMPORTED,2015-05-03 00:56:07.168582
340,5911,IMPORTED,2015-05-03 00:56:07.168592
341,8415,IMPORTED,2015-05-03 00:56:07.168601
342,11431,IMPORTED,2015-05-03 00:56:07.168645
343,6843,IMPORTED,2015-05-03 00:56:07.168655
344,15207,IMPORTED,2015-05-03 00:56:07.168665
345,258,IMPORTED,2015-05-03 00:56:07.168674
346,20856,IMPORTED,2015-05-03 00:56:07.168684
347,1097,IMPORTED,2015-05-03 00:56:07.168693
348,358,IMPORTED,2015-05-03 00:56:07.168703
349,17932,IMPORTED,2015-05-03 00:56:07.168713
350,14714,IMPORTED,2015-05-03 00:56:07.168723
351,19460,IMPORTED,2015-05-03 00:56:07.168732
352,4042,IMPORTED,2015-05-03 00:56:07.168742
353,11767,IMPORTED,2015-05-03 00:56:07.168751
354,16256,IMPORTED,2015-05-03 00:56:07.168761
355,16951,IMPORTED,2015-05-03 00:56:07.16877
356,5766,IMPORTED,2015-05-03 00:56:07.16878
357,17330,IMPORTED,2015-05-03 00:56:07.16879
358,16232,IMPORTED,2015-05-03 00:56:07.168824
359,14757,IMPORTED,2015-05-03 00:56:07.168835
360,12345,IMPORTED,2015-05-03 00:56:07.168845
361,21854,IMPORTED,2015-05-03 00:56:07.168854
362,15798,IMPORTED,2015-05-03 00:56:07.168864
363,11259,IMPORTED,2015-05-03 00:56:07.168874
364,13090,IMPORTED,2015-05-03 00:56:07.168884
365,2116,IMPORTED,2015-05-03 00:56:07.168894
366,20075,IMPORTED,2015-05-03 00:56:07.168904
367,3877,IMPORTED,2015-05-03 00:56:07.168914
368,434,IMPORTED,2015-05-03 00:56:07.168923
369,20817,IMPORTED,2015-05-03 00:56:07.168933
370,6782,IMPORTED,2015-05-03 00:56:07.168943
371,13465,IMPORTED,2015-05-03 00:56:07.168953
372,22615,IMPORTED,2015-05-03 00:56:07.168963
373,11451,IMPORTED,2015-05-03 00:56:07.168973
374,18936,IMPORTED,2015-05-03 00:56:07.168983
375,3232,IMPORTED,2015-05-03 00:56:07.168992
376,20556,IMPORTED,2015-05-03 00:56:07.169002
377,19291,IMPORTED,2015-05-03 00:56:07.169012
378,5875,IMPORTED,2015-05-03 00:56:07.169022
379,2731,IMPORTED,2015-05-03 00:56:07.169032
380,6182,IMPORTED,2015-05-03 00:56:07.169042
381,15390,IMPORTED,2015-05-03 00:56:07.169052
382,17521,IMPORTED,2015-05-03 00:56:07.169059
383,8873,IMPORTED,2015-05-03 00:56:07.169085
384,13610,IMPORTED,2015-05-03 00:56:07.169118
385,12814,IMPORTED,2015-05-03 00:56:07.169142
386,6662,IMPORTED,2015-05-03 00:56:07.169152
387,21510,IMPORTED,2015-05-03 00:56:07.169162
388,23147,IMPORTED,2015-05-03 00:56:07.169172
389,1310,IMPORTED,2015-05-03 00:56:07.169182
390,2842,IMPORTED,2015-05-03 00:56:07.169192
391,2103,IMPORTED,2015-05-03 00:56:07.169202
392,2694,IMPORTED,2015-05-03 00:56:07.169212
393,4932,IMPORTED,2015-05-03 00:56:07.169222
394,14409,IMPORTED,2015-05-03 00:56:07.169231
395,22339,IMPORTED,2015-05-03 00:56:07.169241
396,3939,IMPORTED,2015-05-03 00:56:07.169251
397,9202,IMPORTED,2015-05-03 00:56:07.169261
398,8602,IMPORTED,2015-05-03 00:56:07.16927
399,12271,IMPORTED,2015-05-03 00:56:07.16928
400,23616,IMPORTED,2015-05-03 00:56:07.16929
401,7439,IMPORTED,2015-05-03 00:56:07.1693
402,1728,IMPORTED,2015-05-03 00:56:07.169309
403,2572,IMPORTED,2015-05-03 00:56:07.169319
404,11295,IMPORTED,2015-05-03 00:56:07.169329
405,11630,IMPORTED,2015-05-03 00:56:07.169339
406,23020,IMPORTED,2015-05-03 00:56:07.169348
407,1292,IMPORTED,2015-05-03 00:56:07.169359
408,20148,IMPORTED,2015-05-03 00:56:07.169368
409,19203,IMPORTED,2015-05-03 00:56:07.169378
410,2333,IMPORTED,2015-05-03 00:56:07.169387
411,7475,IMPORTED,2015-05-03 00:56:07.169397
412,11566,IMPORTED,2015-05-03 00:56:07.169407
413,16704,IMPORTED,2015-05-03 00:56:07.169417
414,22821,IMPORTED,2015-05-03 00:56:07.169427
415,7955,IMPORTED,2015-05-03 00:56:07.169436
416,22768,IMPORTED,2015-05-03 00:56:07.169446
417,14618,IMPORTED,2015-05-03 00:56:07.169456
418,20601,IMPORTED,2015-05-03 00:56:07.169465
419,17282,IMPORTED,2015-05-03 00:56:07.169475
420,21057,IMPORTED,2015-05-03 00:56:07.169485
421,23417,IMPORTED,2015-05-03 00:56:07.169495
422,23440,IMPORTED,2015-05-03 00:56:07.169504
423,10017,IMPORTED,2015-05-03 00:56:07.169514
424,5028,IMPORTED,2015-05-03 00:56:07.169524
425,16842,IMPORTED,2015-05-03 00:56:07.169534
426,19529,IMPORTED,2015-05-03 00:56:07.169543
427,15173,IMPORTED,2015-05-03 00:56:07.169553
428,4328,IMPORTED,2015-05-03 00:56:07.169563
429,9958,IMPORTED,2015-05-03 00:56:07.169573
430,7471,IMPORTED,2015-05-03 00:56:07.169582
431,7487,IMPORTED,2015-05-03 00:56:07.169614
432,5696,IMPORTED,2015-05-03 00:56:07.169638
433,22853,IMPORTED,2015-05-03 00:56:07.169648
434,75,IMPORTED,2015-05-03 00:56:07.169657
435,16826,IMPORTED,2015-05-03 00:56:07.169667
436,9027,IMPORTED,2015-05-03 00:56:07.169677
437,3990,IMPORTED,2015-05-03 00:56:07.169687
438,20951,IMPORTED,2015-05-03 00:56:07.169696
439,1767,IMPORTED,2015-05-03 00:56:07.169706
440,4057,IMPORTED,2015-05-03 00:56:07.169715
441,12874,IMPORTED,2015-05-03 00:56:07.169725
442,86,IMPORTED,2015-05-03 00:56:07.169735
443,15787,IMPORTED,2015-05-03 00:56:07.169744
444,11082,IMPORTED,2015-05-03 00:56:07.169754
445,5259,IMPORTED,2015-05-03 00:56:07.169764
446,15501,IMPORTED,2015-05-03 00:56:07.169773
447,3250,IMPORTED,2015-05-03 00:56:07.169783
448,22357,IMPORTED,2015-05-03 00:56:07.169793
449,13258,IMPORTED,2015-05-03 00:56:07.169802
450,5367,IMPORTED,2015-05-03 00:56:07.169812
451,11826,IMPORTED,2015-05-03 00:56:07.169822
452,12473,IMPORTED,2015-05-03 00:56:07.169831
453,20008,IMPORTED,2015-05-03 00:56:07.169841
454,12429,IMPORTED,2015-05-03 00:56:07.16985
455,12947,IMPORTED,2015-05-03 00:56:07.16986
456,12843,IMPORTED,2015-05-03 00:56:07.16987
457,884,IMPORTED,2015-05-03 00:56:07.169879
458,20034,IMPORTED,2015-05-03 00:56:07.169889
459,11602,IMPORTED,2015-05-03 00:56:07.169899
460,3702,IMPORTED,2015-05-03 00:56:07.169908
461,20086,IMPORTED,2015-05-03 00:56:07.169918
462,1667,IMPORTED,2015-05-03 00:56:07.169928
463,22598,IMPORTED,2015-05-03 00:56:07.169937
464,12437,IMPORTED,2015-05-03 00:56:07.169948
465,14829,IMPORTED,2015-05-03 00:56:07.169958
466,15364,IMPORTED,2015-05-03 00:56:07.169967
467,6893,IMPORTED,2015-05-03 00:56:07.169977
468,9112,IMPORTED,2015-05-03 00:56:07.169987
469,712,IMPORTED,2015-05-03 00:56:07.169997
470,21788,IMPORTED,2015-05-03 00:56:07.170006
471,20769,IMPORTED,2015-05-03 00:56:07.170016
472,21625,IMPORTED,2015-05-03 00:56:07.170025
473,20957,IMPORTED,2015-05-03 00:56:07.170034
474,2063,IMPORTED,2015-05-03 00:56:07.170044
475,8943,IMPORTED,2015-05-03 00:56:07.170054
476,20523,IMPORTED,2015-05-03 00:56:07.170063
477,4168,IMPORTED,2015-05-03 00:56:07.170073
478,13795,IMPORTED,2015-05-03 00:56:07.170082
479,2028,IMPORTED,2015-05-03 00:56:07.170221
480,21691,IMPORTED,2015-05-03 00:56:07.170244
481,194,IMPORTED,2015-05-03 00:56:07.170254
482,12707,IMPORTED,2015-05-03 00:56:07.170264
483,13584,IMPORTED,2015-05-03 00:56:07.170274
484,6124,IMPORTED,2015-05-03 00:56:07.170284
485,9666,IMPORTED,2015-05-03 00:56:07.170293
486,18230,IMPORTED,2015-05-03 00:56:07.170295
487,12117,IMPORTED,2015-05-03 00:56:07.17032
488,11956,IMPORTED,2015-05-03 00:56:07.170331
489,4111,IMPORTED,2015-05-03 00:56:07.17034
490,14148,IMPORTED,2015-05-03 00:56:07.17035
491,21184,IMPORTED,2015-05-03 00:56:07.17036
492,2840,IMPORTED,2015-05-03 00:56:07.17037
493,8113,IMPORTED,2015-05-03 00:56:07.170381
494,20588,IMPORTED,2015-05-03 00:56:07.17039
495,8625,IMPORTED,2015-05-03 00:56:07.1704
496,7954,IMPORTED,2015-05-03 00:56:07.17041
497,18640,IMPORTED,2015-05-03 00:56:07.170419
498,5182,IMPORTED,2015-05-03 00:56:07.170429
499,22877,IMPORTED,2015-05-03 00:56:07.170439
500,13895,IMPORTED,2015-05-03 00:56:07.170449
