433;4939;13661;settings
434;13822;13824;settings
435;5683;15839;remote_folder
436;5683;6323;output_parameters
437;5683;6324;retrieved
438;13143;8352;parent_calc_folder
439;13143;17739;parent_calc_folder
440;20277;20278;kpoints
441;6607;14452;parameters
442;1796;1801;kpoints
443;9635;20732;retrieved
444;9635;5480;remote_folder
445;9635;20733;output_parameters
446;19958;14289;settings
447;17297;17296;parameters
448;12242;2715;parameters
449;16228;16229;parameters
450;5354;5353;parameters
451;10389;6746;parameters
452;21435;21436;kpoints
453;22970;22966;parameters
454;19988;3516;parent_calc_folder
455;6723;6722;parameters
456;9888;1165;parameters
457;12963;12962;parameters
458;5566;5565;parameters
459;10843;4927;remote_folder
460;10843;5826;output_parameters
461;10843;5823;retrieved
462;20339;20337;settings
463;21808;21806;settings
464;22549;5393;structure
465;9753;1966;remote_folder
466;9753;18309;output_parameters
467;9753;9581;retrieved
468;9753;9723;output_kpoints
469;16977;16976;parameters
470;9706;9709;kpoints
471;887;5274;kpoints
472;568;18214;qpoints
473;21913;7172;parameters
474;23179;4525;structure
475;16215;13517;kpoints
476;15650;15652;settings
477;6197;6202;kpoints
478;9430;19707;output_kpoints
479;9430;19702;output_parameters
480;9430;19708;retrieved
481;9430;5607;remote_folder
482;15361;15366;parameters
483;3673;3672;parameters
484;800;798;settings
485;5241;5239;settings
486;11805;3370;remote_folder
487;11805;9585;output_kpoints
488;11805;9584;retrieved
489;11805;9586;output_parameters
490;1847;16738;parent_calc_folder
491;1341;18829;parameters
492;20714;21609;qpoints
493;20714;14716;qpoints
494;13136;15898;parent_calc_folder
495;13136;19296;parent_calc_folder
496;5763;5762;settings
497;4254;8068;remote_folder
498;4254;17342;retrieved
499;4254;17345;output_parameters
500;5884;10495;remote_folder
501;5884;17089;retrieved
502;5884;17090;output_kpoints
503;5884;7254;output_parameters
504;19034;13074;parent_calc_folder
505;22033;22035;settings
506;1424;1423;kpoints
507;19197;19194;parameters
508;20674;20675;parameters
509;608;15601;settings
510;47;21142;remote_folder
511;47;4219;output_kpoints
512;47;4220;output_parameters
513;47;1562;retrieved
514;16796;16794;settings
515;14652;5155;retrieved
516;14652;15065;remote_folder
517;14652;5154;output_parameters
518;18773;18776;parameters
519;9954;3273;remote_folder
520;9954;15669;output_parameters
521;9954;13263;retrieved
522;9954;18367;output_kpoints
523;10261;9208;qpoints
524;5696;19533;kpoints
525;1655;1654;kpoints
526;19705;18709;output_parameters
527;19705;9669;remote_folder
528;19705;18708;retrieved
529;7123;2672;remote_folder
530;7123;19693;output_parameters
531;7123;19694;retrieved
532;11803;11802;kpoints
533;23510;23509;kpoints
534;20656;20653;parameters
535;14426;14431;parameters
536;6523;3270;qpoints
537;6523;1803;qpoints
538;21955;8645;output_kpoints
539;21955;8644;output_parameters
540;21955;8642;retrieved
541;21955;18117;remote_folder
542;5706;14436;parameters
543;17199;17197;settings
544;16199;22235;parent_calc_folder
545;598;606;parameters
546;19990;19999;parameters
547;12984;6631;structure
548;6587;5335;parent_calc_folder
549;2890;17530;retrieved
550;2890;16694;remote_folder
551;2890;17528;output_parameters
552;21751;960;qpoints
553;7147;8402;structure
554;9192;17634;kpoints
555;15380;1234;parent_calc_folder
556;15380;1000;parent_calc_folder
557;17604;17605;parameters
558;4207;10283;structure
559;10163;10169;settings
560;11517;6653;parent_calc_folder
561;23230;23232;settings
562;18017;1373;settings
563;22748;10509;remote_folder
564;22748;11004;retrieved
565;22748;19677;output_parameters
566;22748;11003;output_kpoints
567;11578;11580;settings
568;13643;13642;parameters
569;2027;2026;kpoints
570;19865;20101;structure
571;19865;9524;structure
572;15712;235;remote_folder
573;15712;20710;output_kpoints
574;15712;20709;retrieved
575;15712;20711;output_parameters
576;8909;14289;structure
577;23491;8731;parameters
578;18438;12995;parent_calc_folder
579;21987;21986;parameters
580;7128;7129;kpoints
581;13520;13522;settings
582;6818;6816;kpoints
583;16144;16145;parameters
584;1698;16615;settings
585;17705;11134;settings
586;17786;17788;settings
587;20559;10827;output_kpoints
588;20559;10828;output_parameters
589;20559;2707;remote_folder
590;20559;17763;retrieved
591;4574;12521;structure
592;4574;22111;structure
593;12373;11597;qpoints
594;6221;13061;parent_calc_folder
595;22604;22600;settings
596;11505;2846;settings
597;18321;18322;kpoints
598;3275;11133;retrieved
599;3275;15316;remote_folder
600;3275;19784;output_parameters
601;3275;11132;output_kpoints
602;12962;20219;retrieved
603;12962;21963;remote_folder
604;12962;20218;output_parameters
605;19248;22553;qpoints
606;8260;13268;output_parameters
607;8260;18433;remote_folder
608;8260;21630;output_kpoints
609;8260;6931;retrieved
610;19691;19685;settings
611;14258;11273;remote_folder
612;14258;11270;output_parameters
613;14258;11271;retrieved
614;4230;4227;parameters
615;10854;6578;structure
616;8241;9351;output_parameters
617;8241;502;retrieved
618;8241;20;remote_folder
619;18771;16181;remote_folder
620;18771;16875;retrieved
621;18771;19734;output_parameters
622;4132;675;retrieved
623;4132;672;output_parameters
624;4132;9370;remote_folder
625;13515;4819;settings
626;9484;9489;parameters
627;13200;13199;kpoints
628;20927;14465;output_kpoints
629;20927;481;remote_folder
630;20927;14466;retrieved
631;20927;11907;output_parameters
632;9707;9709;settings
633;637;644;parameters
634;12457;12455;settings
635;17188;17186;settings
636;15731;3248;retrieved
637;15731;14844;remote_folder
638;15731;3245;output_parameters
639;22814;5613;output_parameters
640;22814;3813;remote_folder
641;22814;5610;output_kpoints
642;22814;5611;retrieved
643;1063;1064;kpoints
644;11078;21482;parent_calc_folder
645;10984;10983;parameters
646;5500;14240;settings
647;14932;5793;output_parameters
648;14932;5795;retrieved
649;14932;23342;remote_folder
650;12771;12683;retrieved
651;12771;12684;output_parameters
652;12771;17433;remote_folder
653;3726;3039;parent_calc_folder
654;12537;12536;parameters
655;16925;9546;structure
656;22736;23648;parent_calc_folder
657;9275;14717;qpoints
658;10046;14366;structure
659;13955;13952;settings
660;10395;10396;parameters
661;16510;232;parent_calc_folder
662;12259;20768;settings
663;21225;21222;parameters
664;20979;20978;kpoints
665;9803;9804;kpoints
666;3762;11278;parameters
667;8082;300;parameters
668;5708;4077;structure
669;3488;3498;settings
670;10294;18732;output_parameters
671;10294;554;remote_folder
672;10294;10011;output_kpoints
673;10294;10012;retrieved
674;12782;1368;structure
675;20486;20482;parameters
676;8432;15284;qpoints
677;16398;3096;kpoints
678;7528;20814;qpoints
679;7528;5629;qpoints
680;18827;18829;settings
681;5027;13668;pseudo_V
682;5027;5444;pseudo_V
